,id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,actor_names,actor_characters,director_names,genres_list
7660,tm420439,By the Grace of God,MOVIE,"Alexandre lives in Lyon with his wife and children. One day, he discovered by chance that the priest who abused him to scouts always officiates with children. He then starts a fight, quickly joined by François and Emmanuel, also victims of the priest, to ""release their word"" on what they suffered.",2019,Unknown,137,"['drama', 'crime', 'european']","['FR', 'BE']",0,tt8095860,7.2,6729.0,9.107,7.2,"['Melvil Poupaud', 'Denis Ménochet', 'Swann Arlaud', 'Éric Caravaca', 'François Marthouret', 'Bernard Verley', 'Martine Erhel', 'Josiane Balasko', 'Hélène Vincent', 'François Chattot', 'Frédéric Pierrot', 'Aurélia Petit', 'Julie Duclos', 'Jeanne Rosa', 'Amélie Daure', 'Nicolas Bridet', 'Pierre Lottin', 'Fejria Deliba', 'Baya Rehaz', 'Stéphane Brel', 'Pauline Ziadé', 'Martine Schambacher', 'Serge Flamenbaum', 'Christian Sinniger', 'Bernadette Le Saché', 'Arnaud Viard', 'Xavier de Guillebon', 'Stanislas Stanic', 'Alexandre Steiger', 'Vincent Berger', 'Max Libert', 'Nicolas Bauwens', 'Timi-Joy Marbot', 'Zuri François', 'Zéli Marbot', 'Laurence Roy', 'Jacques Lagarde', 'Patrick Zimmermann', 'Chloé Astor', 'Sébastien Pouderoux', 'David Geselson', 'Marie-Bénédicte Cazeneuve', 'Fayçal Safi', 'Damien Jouillerot', 'Yves-Marie Bastien', 'Davan Collin', 'Jules Gauzelin', 'Noé Richard', 'Pablo Tessier', 'Serge Vincent', 'Amélie Prevot', 'Lilly Rose Debos', 'Sasha Coudurier', 'Joan Coudurier', 'Krystyna Horko', 'Anthony Bulger', 'Aurélien Ziade', 'Madeleine Ziade', 'Maxence Ziade', 'Aloïs Florin de Beaumont', 'Fleur Picolet', 'Juliette Moreaud', 'Sébastien Lozach', 'John Sehil', 'Philippe Legros', 'Denis Simonetta']","['Alexandre Guérin', 'François Debord', 'Emmanuel Thomassin', 'Gilles Perret', 'Cardinal Philippe Barbarin', 'Father Bernard Preynat', 'Régine Maire', ""Irène, Emmanuel's Mother"", ""Odile Debord, François' Mother"", ""Pierre Debord, François' Father"", 'Captain Courteau', ""Marie Guérin, Alexandre's Wife"", ""Aline Debord, François' Wife"", ""Dominique Perret, Gilles' Wife"", 'Jennifer', 'Olivier Itaque', 'Didier', ""Francois' Lawyer"", ""Emmanuel's lawyer"", ""Louis Debord, François' Brother"", 'Sylvie Debord', 'Suzanne Cremer', 'Maxime Frillon', ""Emmanuel's Father"", 'Nicole', 'Fabrice', 'Fred', 'Luc', 'Alain', 'Tristan', ""Gauthier Guérin, Alexandre's Son"", ""Victor Guérin, Alexandre's Son"", 'Gaspard Guérin', 'Côme Guérin', 'Lila Guérin', ""Alexandre's Mother"", ""Alexandre's Father"", 'Urologist', 'TV Reporter', 'Lyon Journalist', 'Lourdes Journalist', 'Lourdes Journalist', ""Courteau's Deputy"", 'Etienne, Baker', 'Young Bernard Preynat', 'Young Alexandre', 'Young François Debord', 'Young Emmanuel', 'Young Louis', 'Religious Leader', ""Preynat's Lawyer"", ""François' Daughter"", ""François' Daughter"", ""François' Daughter"", ""Marie's Mother"", ""Marie's Father"", ""Louis' Son"", ""Louis' Son"", ""Louis' Son"", ""Olivier' Son"", ""Olivier' Son"", 'Journalist (uncredited)', 'Journalist (uncredited)', 'Passer-by in Montreuil (uncredited)', 'Priest (uncredited)', 'Man in a Car (uncredited)']",['François Ozon'],"[""['drama'"", ""'crime'"", ""'european']""]"
7661,tm464228,Between Me and My Mind,MOVIE,"Driven by a constant need to create, Phish frontman Trey Anastasio takes on new projects, including some of his most personal music to date as well as Phish's ambitious New Year's Eve show at Madison Square Garden.",2019,Unknown,100,['documentation'],['US'],0,tt10026172,7.6,226.0,1.78,6.0,['Trey Anastasio'],['Himself'],['Steven Cantor'],"[""['documentation']""]"
7662,tm448368,Diablo: The Utimate Race,MOVIE,Kuba's sister falls seriously ill. In order to gather the required money for treatment he starts taking part in illegal car races.,2019,Unknown,110,"['action', 'european']",['PL'],0,tt8857666,4.0,1108.0,6.328,4.8,"['Tomasz Włosok', 'Karolina Szymczak', 'Cezary Pazura', 'Rafał Mohr', 'Mikołaj Roznerski', 'Joanna Opozda', 'Katarzyna Figura', 'Agnieszka Włodarczyk', 'Jacek Beler', 'Cezary Żak', 'Bogusław Linda', 'Cezary Łukaszewicz', 'Aleksy Komorowski', 'Patricia Kazadi', 'Kamil Bończyk', 'Mirosław Zbrojewicz', 'Aleksandra Linda']","['Kuba', 'Ewa', 'Jarosz', 'Max', 'Kieł', 'Lola', 'Feliksa', 'Paloma', 'Rams', nan, '""Razor""', '""Pakos""', 'Kris', 'DJ Nika', 'Hans', nan, 'Aleks']","['Daniel Markowicz', 'Michał Otłowski']","[""['action'"", ""'european']""]"
7663,tm466367,Frances Ferguson,MOVIE,"Frances Ferguson, the eponymous character at the center of Bob Byington’s new film, is discontent. Like a lot of us, she does a bit of “acting out” and pays the price —an arrest, a trial, incarceration. And then a new identity, one that’s not terribly comfortable. Nick Offerman narrates this deviant comedy, based on actual events.",2019,Unknown,74,['comedy'],['US'],0,tt9613316,6.3,834.0,3.355,6.1,"['Kaley Wheless', 'Nick Offerman', 'Keith Poulson', 'David Krumholtz', 'Martin Starr', 'Jennifer Prediger', 'Bill Wise', 'John Gatins', 'Dante Harper', 'Megan Jerabek', 'Jake French', 'Jack William Marshall', 'Yoko Lawing', 'Zefrey Throwell']","['Frances Ferguson', 'Narrator', 'Nick', 'Group Therapy Leader', 'Mel', 'Mom', 'Parole Officer', 'Warden', 'Cognitive Behavioral Therapist', 'Carmen', 'The Boy', 'Detective', 'Detective', 'Community Service Leader']",['Bob Byington'],"[""['comedy']""]"
7664,tm954541,Smiley Face Killers,MOVIE,"As a strange wave of mysterious drownings of male college students plagues the California coast, Jake struggles to keep his life together at school. Finding himself stalked by a hooded figure driving an unmarked van, Jake fears he may become the next victim in the killer's horrific spree.",2020,R,97,"['horror', 'thriller']",['US'],0,tt12757438,3.6,1181.0,4.267,3.5,"['Ronen Rubinstein', 'Crispin Glover', 'Mia Serafino', 'Cody Simpson', 'Ashley Rickards', 'Amadeus Serafini', 'Garrett Coffey', 'Corey Prather', 'Rachel Crowl', 'Daniel Dannas', 'Reese Mishler', 'Courtney Friel', 'Barry Jay Minoff', 'Kai Caster', 'Gus Langley', 'Roger Cross']","['Jake Graham', 'The Hooded Figure', 'Keren', 'Rob', 'Alana', 'Gabriel', 'Adam', 'Paul Lader', 'Woman Killer', 'Ryan Elliot', 'Brandon Douglas', 'Reporter', 'Gas Station Cashier', 'College Kid Driver', 'Farmer', ""Rob's Friend""]",['Tim Hunter'],"[""['horror'"", ""'thriller']""]"
7665,tm827765,Morgue,MOVIE,"On his first day as a security guard, Diego Martinez is assigned to the night shift at the Hospital Regional. On his rounds, he notices the hallways can be unsettling at night until he accidentally notices he’s trapped inside the morgue.",2019,Unknown,81,"['horror', 'thriller']",['PY'],0,tt10914482,4.7,362.0,9.461,7.6,"['Pablo Martínez', 'Francisco Ayala', 'Willy Villalba']","['Diego Martínez', nan, nan]",['Hugo Cardozo'],"[""['horror'"", ""'thriller']""]"
7666,tm502173,The Host,MOVIE,"An opportunity arises for Robert Atkinson, a London banker who risks his bank's money to leave the mundane behind to start a new life.",2020,R,102,"['crime', 'horror', 'thriller', 'european']",['NL'],0,tt8316568,4.9,802.0,4.983,6.0,"['Maryam Hassouni', 'Mike Beckingham', 'Dougie Poynter', 'Nigel Barber', 'Suan-Li Ong', 'Togo Igawa', 'Daniël Boissevain', 'Tom Wu', 'Derek Jacobi', 'Jeroen Krabbé', 'Fabian Jansen', 'Reinout Bussemaker', 'Dominic Keating', 'Margo Stilley', 'Ruby Turner', 'Logan Wong', 'Niki Simone', 'Liv Boeree', 'Christina Tam', 'Jon Xue Zhang', 'Aliyah Kolf', 'Amy Barnes', 'Van Hu', 'Kenneth Verkijk', 'Tammy Joan Jansen', 'Jasmine Green', 'David Yu', 'David Yu', 'David Cheung', 'Maurice van Santen']","['Vera Tribbe', 'Robert Atkinson', 'Steve Atkinson', 'Herbert Summers', 'Jun Hui', 'Lau Hoi Ho', 'Albert Tribbe', 'Yong', 'Dr. Hobson', ""Vera's Father"", 'Chief Vanderbilt', 'Gerrie', 'Benjamin', 'Sarah', 'Herself', 'Li', 'Patricia', 'Ms. Gueller', 'Yu Yan', ""Lau Hoi Ho's Bodyguard (as Xue Zhang)"", ""Burger 'n Shake Waitress"", 'Flight Attendant', 'Casino Croupier', ""Stoner at Gerrie's B & B"", 'Restaurant Hostess', 'Jun Hui - age 10', ""Jun Hui's Father"", ""Jun Hui's Mother"", 'Changpu', 'Tom']",['Andy Newbery'],"[""['crime'"", ""'horror'"", ""'thriller'"", ""'european']""]"
7667,tm920252,I Am Lisa,MOVIE,A vicious and corrupt small-town sheriff and her deputies brutalise Lisa and leave her for dead in the nearby woods. There she is bitten by a werewolf and bestowed with supernatural abilities. Can Lisa retain her humanity as she exacts revenge and cedes herself more and more to the wolf side of her personality?,2020,Unknown,92,"['thriller', 'horror']",['US'],0,tt8952968,4.0,913.0,3.735,5.7,"['Kristen Vaganos', 'Jennifer Seward', 'Manon Halliburton', 'Carmen Anello']","['Lisa', 'Sam', 'Sheriff Deborah Huckins', 'Jessica Huckins']",['Patrick Rea'],"[""['thriller'"", ""'horror']""]"
7668,ts237051,The Last Narc,SHOW,"In 1985, American DEA agent Enrique “Kiki” Camarena was kidnapped, tortured, and murdered by Mexico’s most notorious drug lords. Thirty-five years later, three former cartel insiders share unprecedented details. This is the story of Camarena, the drug cartel he infiltrated, and the narc who risked everything to discover the truth.",2020,TV-MA,46,"['documentation', 'crime']",['US'],1,tt12163674,8.6,2347.0,5.887,7.0,"['Hector Berrellez', 'Geneva Camarena', 'Jorge Godoy', 'Phil Jordan', 'Ramón Lira', 'Manny Madrano', 'Rene Lopez']","[nan, nan, nan, nan, nan, nan, nan]",['Tiller Russell'],"[""['documentation'"", ""'crime']""]"
7669,tm931884,The Man In The Hat,MOVIE,"The Man In The Hat sets off from Marseilles in a small Fiat 500. On the seat beside him is a framed photograph of an unknown woman. Behind him is a 2CV into which is squeezed Five Bald Men. Why are they chasing him? And how can he shake them off? As he travels North through France, he encounters razeteurs, women with stories to tell, bullfights, plenty of delicious food, a damp man, mechanics, nuns, a convention of Chrystallographers and much more, coming face to face with the vivid eccentricities of an old country.",2020,Unknown,95,['comedy'],['GB'],0,tt9056822,6.4,711.0,4.75,6.0,"['Ciarán Hinds', 'Stephen Dillane', 'Maïwenn', 'Amit Shah', 'Brigitte Roüan', 'Mark Padmore', 'Claire Tran', 'Joseph Marcell', 'Sheila Reid']","['The Man In The Hat', 'The Damp Man', 'Chloe', 'Man Measurer', 'Hotel Manager', 'Singing Man', 'Francoise', 'Old Man', 'Old Woman']","['Stephen Warbeck', 'John-Paul Davidson']","[""['comedy']""]"
7670,tm851730,Maria Bamford: Weakness Is the Brand,MOVIE,"Maria Bamford is back and subjectively better than ever! Weakness is her brand, so get ready to feel much better about yourself. This Lady Dynamite explodes onstage (after 2 (two) naps with her husband Scott and 2 old, pillowy dogs). Let her be the poor example from which your greatness can be determined.",2020,Unknown,75,['comedy'],['US'],0,tt10830086,7.7,140.0,1.354,5.3,['Maria Bamford'],['Herself'],['Robert Cohen'],"[""['comedy']""]"
7671,tm448565,Making Babies,MOVIE,"After years of ""manually"" trying to conceive, John and Katie Kelly put their bodies, wallet and marriage through the ringer of modern infertility treatments.",2019,Unknown,100,"['comedy', 'drama']",['US'],0,tt6644632,5.5,730.0,3.213,5.8,"['Eliza Coupe', 'Steve Howey', 'Ed Begley Jr.', 'Glenne Headly', 'Bob Stephenson', 'Elizabeth Rodriguez', 'Jennifer Lafleur', 'Jon Daly']","['Katie Kelly', 'John Kelly', 'Dr. Remis', 'Bird', 'Gordon', 'Maria', 'Danica', 'Caesar']",['Josh F. Huber'],"[""['comedy'"", ""'drama']""]"
7672,ts229441,Date Night,SHOW,description,2019,Unknown,22,['reality'],[],1,tt11181482,6.1,464.0,2.537,6.0,[],[],[],"[""['reality']""]"
7673,ts236482,El Presidente,SHOW,The head of a small Chilean football club becomes a key player in the 2015 FIFA corruption scandal.,2020,TV-MA,56,"['drama', 'documentation', 'sport']",['CL'],1,tt14656362,8.4,20.0,21.045,7.2,"['Andrés Parra', 'Karla Souza', 'Paulina Gaitán', 'Luis Margani', 'Alberto Ajaka', 'Anita Reeves', 'Luis Gnecco']","['Sergio Jadue', 'Rosario', 'Nené', 'Julio Grondona', 'Jashir Alabi', 'Fátima Eltit', 'Luis Bedoya']",[],"[""['drama'"", ""'documentation'"", ""'sport']""]"
7674,tm941220,Trump vs the Illuminati,MOVIE,"A Chinese clone of 45th U.S. president, Donald J. Trump, survives the Earth's destruction by escaping his maximum security lab and stowing-away aboard the last Chinese space-bound shuttle. Hundreds of years into the future the human race fights for its survival against Illuminati forces. Following a prophecy, Trump's clone joins forces with the surviving human allies to bring the battle straight to the Illuminati headquarters in hell. But when Donald Trump meets Satan himself, he'll be in for the fight of his life.",2020,Unknown,69,"['animation', 'scifi', 'comedy']",['US'],0,tt12969958,2.2,424.0,3.794,2.4,"['Timothy Banfield', 'Wes Bruff', 'Marco Guzmán']","[""Trump's Chinese Clone"", 'Crowley', 'Bigfoot']",['BC Fourteen'],"[""['animation'"", ""'scifi'"", ""'comedy']""]"
7675,tm322666,Life in a Year,MOVIE,"A 17 year old finds out that his girlfriend is dying, so he sets out to give her an entire life, in the last year she has left.",2020,PG-13,107,"['drama', 'romance']",['US'],0,tt6598238,6.0,8401.0,50.201,8.3,"['Jaden Smith', 'Cara Delevingne', 'Cuba Gooding Jr.', 'Nia Long', 'RZA', 'JT Neal', ""Chris D'Elia"", 'Harper Gunn']","['Daryn', 'Isabelle', 'Xavier', 'Catherine', 'Ron', 'Sammy', 'Phil', 'Little Girl']",['Mitja Okorn'],"[""['drama'"", ""'romance']""]"
7676,tm858823,Sender,MOVIE,"A doctor finds an unconscious, young woman on a remote island in the North Atlantic. The mystery of the woman’s identity, how she got there, and her ever-increasing psychic abilities, ignite a violent international race to find her — with terrifying results.",2020,Unknown,110,"['thriller', 'scifi']",[],0,tt13357462,3.7,74.0,2.159,4.0,"['Amelia Campbell', 'Joe Urla', 'Susannah Hoffmann', 'Justin Barrett', 'Michael S. King']","['Dr. Aymes', 'Dr. Gomes', 'Marin', 'Lab Scientist', 'Receiver']",['Anthony Arkin'],"[""['thriller'"", ""'scifi']""]"
7677,tm917355,The Mothman Legacy,MOVIE,"One of the most frightening of American urban myths is the legend of The Mothman, a red-eyed creature seen by some as a harbinger of doom in 1960s rural West Virginia, where sightings of the winged demonic beast were first documented near an old munitions dump known by locals as TNT.  Many believe the Mothman to be a 1960’s phenomenon, an omen only appearing before tragedy, and disappearing after a flap of sightings and the subsequent Silver Bridge collapse in 1967. But what if there’s more? What if the origins of this omen trace back much further and go much deeper than anyone realized? And what if…the sightings never ended?",2020,Unknown,77,['documentation'],['US'],0,tt12659886,5.1,216.0,2.881,6.6,[],[],['Seth Breedlove'],"[""['documentation']""]"
7678,tm456152,Selah and the Spades,MOVIE,"Paloma, the new girl at an esteemed prep school, is drawn into the daily aggressions of warring senior class factions. She joins the Spades and becomes friends with the Spades’ leader, an enigmatic and scheming cheerleader named Selah.",2019,R,97,['drama'],['US'],0,tt8759834,4.9,1242.0,7.699,5.2,"['Lovie Simone', ""Celeste O'Connor"", 'Jharrel Jerome', 'Jesse Williams', 'Ana Mulvoy-Ten', 'Henry Hunter Hall', 'Nekhebet Kum Juch', 'Benjamin Breault', 'Kevin Mambo', 'Rae Bell', 'Krish Bhuva', 'Ali Fisher', 'Evan Roe', 'Gina Torres']","['Selah', 'Paloma', 'Maxxie', 'Headmaster Banton', 'Bobby', 'Tarit', 'Nuri', 'David', 'Mitchell', 'Lulu', 'Mooks', 'June', 'Two Tom', 'Maybelle']",['Tayarisha Poe'],"[""['drama']""]"
7679,tm443284,The Ash Lad: In Search of the Golden Castle,MOVIE,"When the King and Queen are poisoned, brothers Per and Pål get arrested, suspected of being behind it. Younger brother Espen ""Ash Lad"" and Princess Kristin set out on a quest to find the mythical Soria Moria castle, which is said to be built of pure gold. In Soria Moria, there sits a well containing the Water of Life; the only thing that can cure Kristin's parents. But some wicked Danes are also on the hunt to find the castle. If Espen and Kristin fail, it will spell the end for the brothers, the kingdom - and perhaps the entire world.",2019,Unknown,99,"['fantasy', 'action', 'family', 'european']",['NO'],0,tt8753438,6.3,1161.0,11.35,6.8,"['Vebjørn Enger', 'Eili Harboe', 'Mads Sjøgård Pettersen', 'Elias Holmen Sørensen', 'Sidse Babett Knudsen', 'Thorbjørn Harr', 'Gard B. Eidsvold', 'Gisken Armand', 'Cyron Melville', 'Sigurd Holmen le Dous', 'Tómas Lemarquis', 'Jonas Strand Gravli', 'Alexandra Gjerpen', 'Vegar Hoel', 'Jan Gunnar Røise', 'Christian Skolmen', 'Erik Hivju', 'Rune Hagerup', 'Iva Šindelková', 'Nils Utsi', 'Gabriel Andrews', 'Gisken Armand', 'Petronella Barker', 'Frode Birkeland', 'Andrea Miltner', 'Abigail Rice', 'Magdalena Sittova']","['Espen Ash Lad', 'Princess Kristin', 'Per', 'Pål', 'Ohlmann', 'Father', 'King Erik', 'Stubbekjerringa', 'Mogens', 'Mikkelsen', 'The Fossegrim', 'Servant', 'Solfrid', 'Lumber Foreman', 'Royal Messenger', 'Svein', ""The King's Doctor"", 'Cato', 'Hoity Toity', 'Sea Dog', 'Nobleman 2', 'Log lady', 'Queen Victoria', '2nd & 5th Father', 'Noblewoman 1', 'Noblewoman 2', 'Cecilie']",['Mikkel Brænne Sandemose'],"[""['fantasy'"", ""'action'"", ""'family'"", ""'european']""]"
7680,tm817513,Blood on Her Name,MOVIE,A woman's panicked decision to cover up an accidental killing spins out of control when her conscience demands she return the dead man's body to his family.,2020,Unknown,84,"['crime', 'thriller', 'drama']",['US'],0,tt10085338,5.6,1495.0,6.833,5.4,"['Bethany Anne Lind', 'Will Patton', 'Jimmy Gonzales', 'Elisabeth Röhm', 'Jared Ivers', 'Chandler Head', 'Jack Andrews', 'Tony Vaughn', 'Joshua Mikel', 'Bryant Carroll', 'Eric Mendenhall', 'Mimi Fletcher', 'Charles Lawlor', 'Rick Perez', 'Tim Hughes', 'Franco Castan', 'Monique Yvette Grant']","['Leigh', 'Richard', 'Rey', 'Dani', 'Ryan', 'Young Leigh', 'Travis', 'Nathan Parrish', 'Reed', 'Bartender', 'Colt Foster', 'Waitress', 'Fisherman', 'Drunk Friend', 'Cobb', 'Radio Cop', 'Customer']",['Matthew Pope'],"[""['crime'"", ""'thriller'"", ""'drama']""]"
7681,ts133315,Dark/Web,SHOW,A programmer's mysterious disappearance leads to the reunion of old friends and the discovery that the strange stories she left behind may hold clues to an impending technological crisis.,2019,TV-14,38,"['thriller', 'horror', 'scifi']",['US'],1,tt5600406,5.4,805.0,5.336,6.6,"['Siobhan Fallon Hogan', 'Sibongile Mlambo', 'Noemi Gonzalez', 'Rene Heger', 'Clare Kramer', 'James Preston', 'Nicholas Brendon', 'Brian Elerding', 'Michael Nardelli', 'Lana McKissack']","['Ellen', 'Amy', 'Molly', 'Zach', 'Sam', 'Ethan', 'Donavan', 'Ethan', 'James', 'Sam']",[],"[""['thriller'"", ""'horror'"", ""'scifi']""]"
7682,tm856088,Becoming,MOVIE,"A couple on a road trip through America encounter a terrifying dark force older than the country itself. An evil that transforms loved ones into someone terrifying, the entity has left a trail of murdered families going back hundreds of years.",2020,Unknown,98,"['scifi', 'thriller', 'drama', 'horror']",['US'],0,tt2573372,4.7,1210.0,8.738,5.5,"['Toby Kebbell', 'Penelope Mitchell', 'Jason Patric', 'Jeff Daniel Phillips', 'Beth Broderick', 'Stephen Rider', 'Melissa Bolona', 'Lew Temple', 'John Newberg', 'Dan Southworth', 'Elana Krausz', 'Gianni Capaldi', 'Lea Hutton Beasmore', 'Dallas Edwards', 'Sarah Cleveland']","['Alex', 'Lisa Corrigan', 'Kevin Lee', 'Glen Hemming', 'Angela Corrigan', 'Justin Moore', 'Annie', 'Elias Lee', 'Greg Corrigan', 'Tom Kermode', 'Susan', 'Dr. Andrew Kennan', 'Barbecue Guest', 'Coin Kid', 'Bar Dancer']",['Omar Naim'],"[""['scifi'"", ""'thriller'"", ""'drama'"", ""'horror']""]"
